student_id,assessment_id,score
IND03967,102,55.5
IND03967,103,65.0
IND03968,101,49.9
IND03968,102,76.8
IND03968,103,62.2
IND03969,101,48.4
IND03969,102,85.1
IND03969,103,64.8
IND03970,101,53.8
IND03970,102,82.1
IND03970,103,83.9
IND03971,101,36.7
IND03971,102,81.6
IND03971,103,67.4
IND03972,101,79.6
IND03972,102,64.0
IND03972,103,70.7
IND03973,101,60.4
IND03973,102,79.9
IND03973,103,54.9
IND03974,101,80.4
IND03974,102,67.7
IND03974,103,76.4
IND03975,101,49.9
IND03975,102,71.3
IND03975,103,73.0
IND03976,101,92.8
IND03976,102,75.5
IND03976,103,56.2
IND03977,101,55.6
IND03977,102,76.4
IND03977,103,56.9
IND03978,101,57.2
IND03978,102,52.1
IND03978,103,67.0
IND03979,101,68.3
IND03979,102,60.1
IND03979,103,90.4
IND03980,101,73.6
IND03980,102,91.4
IND03980,103,67.0
IND03981,101,54.0
IND03981,102,50.1
IND03981,103,63.2
IND03982,101,76.3
IND03982,102,60.5
IND03982,103,77.9
IND03983,101,86.0
IND03983,102,52.9
IND03983,103,48.5
IND03984,101,79.2
IND03984,102,69.0
IND03984,103,69.9
IND03985,101,75.5
IND03985,102,42.1
IND03985,103,71.6
IND03986,101,67.7
IND03986,102,71.9
IND03986,103,50.7
IND03987,101,66.2
IND03987,102,57.7
IND03987,103,80.7
IND03988,101,63.7
IND03988,102,56.0
IND03988,103,50.1
IND03989,101,78.1
IND03989,102,79.7
IND03989,103,93.9
IND03990,101,60.2
IND03990,102,49.8
IND03990,103,63.1
IND03991,101,54.5
IND03991,102,55.6
IND03991,103,72.1
IND03992,101,81.4
IND03992,102,71.2
IND03992,103,66.7
IND03993,101,77.3
IND03993,102,61.6
IND03993,103,86.7
IND03994,101,100.0
IND03994,102,55.6
IND03994,103,83.1
IND03995,101,83.2
IND03995,102,72.9
IND03995,103,84.3
IND03996,101,70.3
IND03996,102,74.7
IND03996,103,66.2
IND03997,101,67.1
IND03997,102,74.5
IND03997,103,71.3
IND03998,101,49.3
IND03998,102,72.6
IND03998,103,61.3
IND03999,101,56.7
IND03999,102,79.5
IND03999,103,51.0
IND04000,101,60.9
IND04000,102,49.0
IND04000,103,59.0
IND04001,101,100.0
IND04001,102,53.5
IND04001,103,62.7
IND04002,101,85.9
IND04002,102,71.6
IND04002,103,62.9
IND04003,101,54.6
IND04003,102,75.1
IND04003,103,60.1
IND04004,101,97.6
IND04004,102,60.8
IND04004,103,90.3
IND04005,101,78.2
IND04005,102,78.0
IND04005,103,62.6
IND04006,101,58.1
IND04006,102,61.1
IND04006,103,80.7
IND04007,101,72.9
IND04007,102,37.0
IND04007,103,45.7
IND04008,101,63.0
IND04008,102,73.0
IND04008,103,61.6
IND04009,101,57.5
IND04009,102,50.2
IND04009,103,78.7
IND04010,101,66.5
IND04010,102,90.2
IND04010,103,45.5
IND04011,101,75.4
IND04011,102,73.2
IND04011,103,77.7
IND04012,101,77.4
IND04012,102,57.4
IND04012,103,62.3
IND04013,101,67.5
IND04013,102,50.0
IND04013,103,80.5
IND04014,101,27.9
IND04014,102,47.6
IND04014,103,39.8
IND04015,101,81.5
IND04015,102,68.2
IND04015,103,57.0
IND04016,101,66.4
IND04016,102,69.0
IND04016,103,46.4
IND04017,101,67.2
IND04017,102,85.8
IND04017,103,88.5
IND04018,101,77.8
IND04018,102,68.9
IND04018,103,78.9
IND04019,101,75.6
IND04019,102,48.1
IND04019,103,51.3
IND04020,101,74.5
IND04020,102,55.0
IND04020,103,49.6
IND04021,101,84.3
IND04021,102,65.9
IND04021,103,64.0
IND04022,101,47.0
IND04022,102,58.3
IND04022,103,59.8
IND04023,101,51.4
IND04023,102,46.8
IND04023,103,91.2
IND04024,101,86.1
IND04024,102,63.4
IND04024,103,45.1
IND04025,101,39.1
IND04025,102,58.2
IND04025,103,31.2
IND04026,101,58.2
IND04026,102,34.7
IND04026,103,63.6
IND04027,101,67.9
IND04027,102,62.2
IND04027,103,97.6
IND04028,101,61.9
IND04028,102,91.0
IND04028,103,69.4
IND04029,101,95.2
IND04029,102,38.7
IND04029,103,48.8
IND04030,101,60.7
IND04030,102,89.0
IND04030,103,61.4
IND04031,101,54.8
IND04031,102,74.1
IND04031,103,78.6
IND04032,101,53.5
IND04032,102,54.7
IND04032,103,90.4
IND04033,101,83.7
IND04033,102,87.7
IND04033,103,79.1
IND04034,101,52.2
IND04034,102,64.5
IND04034,103,49.1
IND04035,101,79.6
IND04035,102,56.8
IND04035,103,39.3
IND04036,101,66.7
IND04036,102,81.9
IND04036,103,44.3
IND04037,101,63.1
IND04037,102,56.7
IND04037,103,79.9
IND04038,101,34.3
IND04038,102,82.0
IND04038,103,54.4
IND04039,101,62.6
IND04039,102,77.9
IND04039,103,87.2
IND04040,101,65.8
IND04040,102,54.1
IND04040,103,57.0
IND04041,101,82.5
IND04041,102,51.7
IND04041,103,69.9
IND04042,101,65.1
IND04042,102,76.4
IND04042,103,65.5
IND04043,101,58.5
IND04043,102,57.4
IND04043,103,57.2
IND04044,101,44.3
IND04044,102,72.6
IND04044,103,68.1
IND04045,101,43.0
IND04045,102,58.9
IND04045,103,60.9
IND04046,101,56.2
IND04046,102,63.2
IND04046,103,63.4
IND04047,101,78.4
IND04047,102,64.9
IND04047,103,73.9
IND04048,101,44.1
IND04048,102,49.1
IND04048,103,44.4
IND04049,101,59.1
IND04049,102,65.8
IND04049,103,90.0
IND04050,101,52.6
IND04050,102,77.7
IND04050,103,52.5
IND04051,101,65.4
IND04051,102,62.7
IND04051,103,51.1
IND04052,101,52.3
IND04052,102,89.0
IND04052,103,57.0
IND04053,101,80.0
IND04053,102,75.2
IND04053,103,55.8
IND04054,101,64.9
IND04054,102,66.8
IND04054,103,72.3
IND04055,101,58.9
IND04055,102,42.4
IND04055,103,54.5
IND04056,101,82.5
IND04056,102,64.5
IND04056,103,58.7
IND04057,101,42.9
IND04057,102,83.6
IND04057,103,61.9
IND04058,101,81.3
IND04058,102,75.2
IND04058,103,76.9
IND04059,101,89.9
IND04059,102,66.8
IND04059,103,63.0
IND04060,101,88.5
IND04060,102,77.5
IND04060,103,54.4
IND04061,101,80.7
IND04061,102,87.7
IND04061,103,30.5
IND04062,101,46.3
IND04062,102,52.8
IND04062,103,75.8
IND04063,101,76.8
IND04063,102,72.8
IND04063,103,78.1
IND04064,101,48.4
IND04064,102,46.9
IND04064,103,83.8
IND04065,101,66.6
IND04065,102,83.1
IND04065,103,54.5
IND04066,101,49.2
IND04066,102,45.9
IND04066,103,77.0
IND04067,101,82.0
IND04067,102,73.1
IND04067,103,57.7
IND04068,101,74.6
IND04068,102,74.1
IND04068,103,34.6
IND04069,101,59.7
IND04069,102,69.2
IND04069,103,81.6
IND04070,101,63.7
IND04070,102,67.2
IND04070,103,64.0
IND04071,101,69.0
IND04071,102,44.5
IND04071,103,55.9
IND04072,101,31.5
IND04072,102,58.4
IND04072,103,72.4
IND04073,101,53.1
IND04073,102,61.2
IND04073,103,70.9
IND04074,101,100.0
IND04074,102,63.8
IND04074,103,75.8
IND04075,101,62.2
IND04075,102,70.3
IND04075,103,64.6
IND04076,101,58.7
IND04076,102,62.0
IND04076,103,83.7
IND04077,101,69.3
IND04077,102,47.0
IND04077,103,58.6
IND04078,101,51.6
IND04078,102,78.9
IND04078,103,53.6
IND04079,101,77.9
IND04079,102,79.6
IND04079,103,67.2
IND04080,101,73.2
IND04080,102,57.5
IND04080,103,77.7
IND04081,101,46.4
IND04081,102,58.1
IND04081,103,60.4
IND04082,101,79.8
IND04082,102,90.6
IND04082,103,58.2
IND04083,101,63.5
IND04083,102,47.3
IND04083,103,63.8
IND04084,101,81.5
IND04084,102,38.1
IND04084,103,65.3
IND04085,101,75.8
IND04085,102,65.9
IND04085,103,62.2
IND04086,101,78.1
IND04086,102,52.9
IND04086,103,53.3
IND04087,101,37.3
IND04087,102,69.9
IND04087,103,68.3
IND04088,101,56.4
IND04088,102,51.6
IND04088,103,64.3
IND04089,101,66.4
IND04089,102,47.0
IND04089,103,35.8
IND04090,101,39.1
IND04090,102,43.2
IND04090,103,46.9
IND04091,101,63.7
IND04091,102,66.3
IND04091,103,62.5
IND04092,101,70.4
IND04092,102,71.0
IND04092,103,69.9
IND04093,101,66.3
IND04093,102,49.2
IND04093,103,45.0
IND04094,101,56.6
IND04094,102,82.0
IND04094,103,100.0
IND04095,101,73.4
IND04095,102,70.4
IND04095,103,81.0
IND04096,101,87.7
IND04096,102,51.2
IND04096,103,100.0
IND04097,101,88.8
IND04097,102,44.5
IND04097,103,50.0
IND04098,101,100.0
IND04098,102,80.6
IND04098,103,56.0
IND04099,101,66.2
IND04099,102,76.3
IND04099,103,78.3
IND04100,101,85.5
IND04100,102,68.6
IND04100,103,69.2
IND04101,101,59.5
IND04101,102,51.1
IND04101,103,50.4
IND04102,101,62.8
IND04102,102,70.2
IND04102,103,43.2
IND04103,101,95.7
IND04103,102,54.6
IND04103,103,52.1
IND04104,101,64.6
IND04104,102,29.5
IND04104,103,70.4
IND04105,101,50.1
IND04105,102,36.2
IND04105,103,67.2
IND04106,101,67.1
IND04106,102,94.2
IND04106,103,67.7
IND04107,101,67.6
IND04107,102,65.6
IND04107,103,26.3
IND04108,101,66.2
IND04108,102,64.3
IND04108,103,62.8
IND04109,101,52.5
IND04109,102,73.5
IND04109,103,50.4
IND04110,101,75.6
IND04110,102,70.8
IND04110,103,86.0
IND04111,101,58.0
IND04111,102,85.1
IND04111,103,68.2
IND04112,101,63.9
IND04112,102,52.2
IND04112,103,70.9
IND04113,101,57.9
IND04113,102,64.6
IND04113,103,76.7
IND04114,101,64.5
IND04114,102,69.8
IND04114,103,87.7
IND04115,101,73.4
IND04115,102,54.8
IND04115,103,58.9
IND04116,101,67.1
IND04116,102,96.8
IND04116,103,45.0
IND04117,101,67.9
IND04117,102,85.5
IND04117,103,74.2
IND04118,101,63.0
IND04118,102,39.2
IND04118,103,87.7
IND04119,101,57.9
IND04119,102,50.7
IND04119,103,68.8
IND04120,101,86.4
IND04120,102,71.1
IND04120,103,59.5
IND04121,101,68.7
IND04121,102,66.8
IND04121,103,58.0
IND04122,101,66.0
IND04122,102,52.6
IND04122,103,50.2
IND04123,101,73.3
IND04123,102,59.1
IND04123,103,64.6
IND04124,101,53.4
IND04124,102,56.5
IND04124,103,57.7
IND04125,101,56.2
IND04125,102,58.9
IND04125,103,68.0
IND04126,101,85.8
IND04126,102,76.4
IND04126,103,60.0
IND04127,101,55.5
IND04127,102,38.3
IND04127,103,54.9
IND04128,101,48.5
IND04128,102,65.8
IND04128,103,90.0
IND04129,101,59.1
IND04129,102,43.2
IND04129,103,62.1
IND04130,101,58.4
IND04130,102,83.9
IND04130,103,36.7
IND04131,101,50.1
IND04131,102,76.4
IND04131,103,41.5
IND04132,101,73.6
IND04132,102,55.0
IND04132,103,80.4
IND04133,101,64.3
IND04133,102,62.6
IND04133,103,74.0
IND04134,101,65.3
IND04134,102,46.5
IND04134,103,57.2
IND04135,101,40.6
IND04135,102,52.0
IND04135,103,32.9
IND04136,101,100.0
IND04136,102,64.6
IND04136,103,73.0
IND04137,101,52.5
IND04137,102,72.9
IND04137,103,76.6
IND04138,101,79.0
IND04138,102,63.8
IND04138,103,80.2
IND04139,101,55.9
IND04139,102,70.6
IND04139,103,65.7
IND04140,101,47.4
IND04140,102,37.6
IND04140,103,60.5
IND04141,101,60.6
IND04141,102,61.0
IND04141,103,80.7
IND04142,101,85.6
IND04142,102,74.9
IND04142,103,73.8
IND04143,101,63.8
IND04143,102,67.6
IND04143,103,71.4
IND04144,101,67.1
IND04144,102,73.9
IND04144,103,65.7
IND04145,101,57.6
IND04145,102,68.9
IND04145,103,61.5
IND04146,101,86.8
IND04146,102,58.6
IND04146,103,100.0
IND04147,101,89.6
IND04147,102,48.0
IND04147,103,83.8
IND04148,101,63.1
IND04148,102,73.5
IND04148,103,88.7
IND04149,101,53.4
IND04149,102,58.0
IND04149,103,76.3
IND04150,101,59.5
IND04150,102,31.6
IND04150,103,79.5
IND04151,101,70.5
IND04151,102,64.6
IND04151,103,66.9
IND04152,101,98.6
IND04152,102,80.2
IND04152,103,52.1
IND04153,101,66.8
IND04153,102,82.8
IND04153,103,82.5
IND04154,101,42.5
IND04154,102,57.5
IND04154,103,48.0
IND04155,101,74.6
IND04155,102,51.4
IND04155,103,88.3
IND04156,101,84.4
IND04156,102,61.3
IND04156,103,46.0
IND04157,101,53.2
IND04157,102,71.8
IND04157,103,77.8
IND04158,101,64.4
IND04158,102,26.5
IND04158,103,75.2
IND04159,101,34.7
IND04159,102,33.2
IND04159,103,80.0
IND04160,101,47.2
IND04160,102,68.8
IND04160,103,66.4
IND04161,101,52.9
IND04161,102,68.1
IND04161,103,56.7
IND04162,101,65.7
IND04162,102,59.2
IND04162,103,57.5
IND04163,101,55.1
IND04163,102,51.5
IND04163,103,77.8
IND04164,101,58.2
IND04164,102,48.0
IND04164,103,58.9
IND04165,101,57.1
IND04165,102,59.1
IND04165,103,75.7
IND04166,101,55.6
IND04166,102,59.3
IND04166,103,74.6
IND04167,101,71.7
IND04167,102,54.7
IND04167,103,79.5
IND04168,101,78.6
IND04168,102,77.6
IND04168,103,69.5
IND04169,101,62.4
IND04169,102,48.9
IND04169,103,44.2
IND04170,101,63.7
IND04170,102,65.2
IND04170,103,61.1
IND04171,101,63.3
IND04171,102,85.5
IND04171,103,89.4
IND04172,101,48.4
IND04172,102,69.3
IND04172,103,65.8
IND04173,101,75.1
IND04173,102,91.0
IND04173,103,97.8
IND04174,101,75.8
IND04174,102,65.6
IND04174,103,59.6
IND04175,101,100.0
IND04175,102,53.5
IND04175,103,77.3
IND04176,101,61.0
IND04176,102,44.9
IND04176,103,90.7
IND04177,101,38.9
IND04177,102,32.8
IND04177,103,75.5
IND04178,101,60.4
IND04178,102,71.5
IND04178,103,64.9
IND04179,101,74.0
IND04179,102,60.6
IND04179,103,78.5
IND04180,101,79.0
IND04180,102,88.2
IND04180,103,84.0
IND04181,101,63.4
IND04181,102,75.4
IND04181,103,71.3
IND04182,101,71.3
IND04182,102,45.1
IND04182,103,76.3
IND04183,101,74.1
IND04183,102,92.3
IND04183,103,82.5
IND04184,101,67.2
IND04184,102,63.5
IND04184,103,49.9
IND04185,101,92.3
IND04185,102,49.0
IND04185,103,37.0
IND04186,101,78.5
IND04186,102,66.3
IND04186,103,69.0
IND04187,101,67.8
IND04187,102,49.1
IND04187,103,70.5
IND04188,101,60.2
IND04188,102,58.1
IND04188,103,86.3
IND04189,101,76.9
IND04189,102,30.5
IND04189,103,68.2
IND04190,101,81.0
IND04190,102,46.3
IND04190,103,52.0
IND04191,101,80.0
IND04191,102,58.2
IND04191,103,35.3
IND04192,101,83.0
IND04192,102,62.4
IND04192,103,70.6
IND04193,101,64.3
IND04193,102,81.8
IND04193,103,48.5
IND04194,101,75.0
IND04194,102,84.8
IND04194,103,44.8
IND04195,101,53.9
IND04195,102,89.7
IND04195,103,81.2
IND04196,101,52.7
IND04196,102,46.8
IND04196,103,69.2
IND04197,101,69.9
IND04197,102,64.1
IND04197,103,100.0
IND04198,101,74.7
IND04198,102,52.4
IND04198,103,80.9
IND04199,101,65.9
IND04199,102,54.8
IND04199,103,78.5
IND04200,101,87.1
IND04200,102,68.2
IND04200,103,50.3
IND04201,101,66.7
IND04201,102,50.7
IND04201,103,68.4
IND04202,101,76.3
IND04202,102,35.4
IND04202,103,75.7
IND04203,101,59.4
IND04203,102,56.6
IND04203,103,45.1
IND04204,101,48.9
IND04204,102,91.5
IND04204,103,77.7
IND04205,101,84.4
IND04205,102,52.1
IND04205,103,92.0
IND04206,101,64.0
IND04206,102,53.2
IND04206,103,48.8
IND04207,101,49.3
IND04207,102,53.8
IND04207,103,51.6
IND04208,101,78.6
IND04208,102,100.0
IND04208,103,61.3
IND04209,101,61.6
IND04209,102,37.1
IND04209,103,51.1
IND04210,101,40.7
IND04210,102,77.2
IND04210,103,94.0
IND04211,101,48.8
IND04211,102,62.0
IND04211,103,61.3
IND04212,101,75.3
IND04212,102,66.6
IND04212,103,96.7
IND04213,101,53.8
IND04213,102,78.5
IND04213,103,56.1
IND04214,101,41.0
IND04214,102,86.4
IND04214,103,93.1
IND04215,101,71.1
IND04215,102,55.5
IND04215,103,47.9
IND04216,101,73.4
IND04216,102,33.1
IND04216,103,78.1
IND04217,101,58.7
IND04217,102,58.4
IND04217,103,48.9
IND04218,101,43.4
IND04218,102,64.1
IND04218,103,67.9
IND04219,101,63.6
IND04219,102,81.4
IND04219,103,65.9
IND04220,101,75.7
IND04220,102,43.0
IND04220,103,58.4
IND04221,101,87.3
IND04221,102,79.6
IND04221,103,70.0
IND04222,101,59.3
IND04222,102,51.0
IND04222,103,57.1
IND04223,101,74.6
IND04223,102,35.3
IND04223,103,91.9
IND04224,101,83.6
IND04224,102,83.2
IND04224,103,74.2
IND04225,101,66.6
IND04225,102,70.7
IND04225,103,59.5
IND04226,101,96.8
IND04226,102,62.9
IND04226,103,57.9
IND04227,101,61.0
IND04227,102,54.2
IND04227,103,77.1
IND04228,101,57.2
IND04228,102,63.1
IND04228,103,85.0
IND04229,101,81.1
IND04229,102,49.6
IND04229,103,82.7
IND04230,101,43.8
IND04230,102,42.5
IND04230,103,60.1
IND04231,101,69.4
IND04231,102,61.6
IND04231,103,71.6
IND04232,101,59.4
IND04232,102,34.1
IND04232,103,62.1
IND04233,101,42.2
IND04233,102,65.0
IND04233,103,46.2
IND04234,101,72.8
IND04234,102,85.3
IND04234,103,39.1
IND04235,101,34.4
IND04235,102,60.5
IND04235,103,81.9
IND04236,101,67.3
IND04236,102,58.6
IND04236,103,48.9
IND04237,101,75.9
IND04237,102,88.1
IND04237,103,37.0
IND04238,101,69.4
IND04238,102,100.0
IND04238,103,55.9
IND04239,101,62.1
IND04239,102,64.5
IND04239,103,58.9
IND04240,101,81.5
IND04240,102,92.0
IND04240,103,39.4
IND04241,101,51.0
IND04241,102,83.7
IND04241,103,74.0
IND04242,101,71.6
IND04242,102,75.4
IND04242,103,66.4
IND04243,101,72.2
IND04243,102,60.1
IND04243,103,61.6
IND04244,101,63.6
IND04244,102,58.9
IND04244,103,72.0
IND04245,101,69.5
IND04245,102,37.0
IND04245,103,62.0
IND04246,101,65.3
IND04246,102,88.0
IND04246,103,60.7
IND04247,101,66.4
IND04247,102,63.8
IND04247,103,84.8
IND04248,101,47.1
IND04248,102,53.2
IND04248,103,52.2
IND04249,101,65.2
IND04249,102,42.6
IND04249,103,87.0
IND04250,101,71.2
IND04250,102,73.8
IND04250,103,96.5
IND04251,101,59.8
IND04251,102,77.8
IND04251,103,73.7
IND04252,101,88.1
IND04252,102,75.4
IND04252,103,57.4
IND04253,101,71.4
IND04253,102,55.3
IND04253,103,58.0
IND04254,101,64.8
IND04254,102,62.2
IND04254,103,51.6
IND04255,101,31.0
IND04255,102,69.4
IND04255,103,70.5
IND04256,101,70.5
IND04256,102,93.6
IND04256,103,42.0
IND04257,101,88.3
IND04257,102,100.0
IND04257,103,91.5
IND04258,101,59.8
IND04258,102,71.8
IND04258,103,53.4
IND04259,101,54.9
IND04259,102,90.8
IND04259,103,75.5
IND04260,101,76.4
IND04260,102,48.2
IND04260,103,42.9
IND04261,101,80.8
IND04261,102,71.3
IND04261,103,60.5
IND04262,101,91.0
IND04262,102,73.9
IND04262,103,52.2
IND04263,101,35.9
IND04263,102,74.0
IND04263,103,58.0
IND04264,101,62.9
IND04264,102,61.7
IND04264,103,86.5
IND04265,101,77.6
IND04265,102,63.6
IND04265,103,63.2
IND04266,101,69.3
IND04266,102,84.8
IND04266,103,66.2
IND04267,101,56.4
IND04267,102,46.9
IND04267,103,63.7
IND04268,101,47.0
IND04268,102,70.1
IND04268,103,71.8
IND04269,101,82.9
IND04269,102,61.9
IND04269,103,80.5
IND04270,101,89.2
IND04270,102,66.1
IND04270,103,98.5
IND04271,101,86.6
IND04271,102,57.8
IND04271,103,100.0
IND04272,101,64.0
IND04272,102,86.0
IND04272,103,74.4
IND04273,101,69.6
IND04273,102,84.6
IND04273,103,67.3
IND04274,101,63.9
IND04274,102,64.3
IND04274,103,47.8
IND04275,101,81.0
IND04275,102,55.1
IND04275,103,68.2
IND04276,101,65.3
IND04276,102,74.1
IND04276,103,64.8
IND04277,101,61.0
IND04277,102,71.2
IND04277,103,69.9
IND04278,101,49.1
IND04278,102,63.4
IND04278,103,84.0
IND04279,101,100.0
IND04279,102,39.4
IND04279,103,77.4
IND04280,101,66.6
IND04280,102,56.1
IND04280,103,58.6
IND04281,101,50.9
IND04281,102,44.6
IND04281,103,70.8
IND04282,101,91.7
IND04282,102,70.3
IND04282,103,67.6
IND04283,101,55.6
IND04283,102,51.0
IND04283,103,65.3
IND04284,101,49.6
IND04284,102,81.8
IND04284,103,56.3
IND04285,101,52.3
IND04285,102,98.8
IND04285,103,84.5
IND04286,101,47.1
IND04286,102,51.8
IND04286,103,62.1
IND04287,101,62.6
IND04287,102,58.1
IND04287,103,85.1
IND04288,101,68.2
IND04288,102,64.4
IND04288,103,55.9
IND04289,101,49.2
IND04289,102,55.6
IND04289,103,51.9
IND04290,101,46.1
IND04290,102,81.2
IND04290,103,79.0
IND04291,101,59.4
IND04291,102,84.8
IND04291,103,73.9
IND04292,101,48.8
IND04292,102,43.1
IND04292,103,69.6
IND04293,101,72.1
IND04293,102,45.6
IND04293,103,57.1
IND04294,101,77.8
IND04294,102,88.6
IND04294,103,66.3
IND04295,101,65.8
IND04295,102,58.2
IND04295,103,87.3
IND04296,101,73.3
IND04296,102,52.4
IND04296,103,76.7
IND04297,101,54.5
IND04297,102,50.7
IND04297,103,58.3
IND04298,101,52.1
IND04298,102,51.4
IND04298,103,44.0
IND04299,101,54.5
IND04299,102,57.0
IND04299,103,44.7
IND04300,101,73.1
IND04300,102,38.5
IND04300,103,59.3
IND04301,101,74.9
IND04301,102,82.0
IND04301,103,56.4
IND04302,101,80.2
IND04302,102,59.5
IND04302,103,98.8
IND04303,101,43.1
IND04303,102,49.9
IND04303,103,67.4
IND04304,101,46.1
IND04304,102,54.4
IND04304,103,71.8
IND04305,101,67.9
IND04305,102,64.5
IND04305,103,64.6
IND04306,101,28.1
IND04306,102,67.2
IND04306,103,55.5
IND04307,101,59.5
IND04307,102,41.1
IND04307,103,75.1
IND04308,101,73.3
IND04308,102,47.5
IND04308,103,67.7
IND04309,101,89.7
IND04309,102,67.1
IND04309,103,34.8
IND04310,101,56.4
IND04310,102,66.9
IND04310,103,96.7
IND04311,101,46.9
IND04311,102,62.8
IND04311,103,49.0
IND04312,101,78.2
IND04312,102,59.5
IND04312,103,24.0
IND04313,101,59.1
IND04313,102,63.3
IND04313,103,70.8
IND04314,101,67.7
IND04314,102,74.9
IND04314,103,63.1
IND04315,101,66.3
IND04315,102,65.2
IND04315,103,58.8
IND04316,101,73.5
IND04316,102,77.7
IND04316,103,64.3
IND04317,101,57.6
IND04317,102,48.8
IND04317,103,70.3
IND04318,101,49.9
IND04318,102,67.4
IND04318,103,67.0
IND04319,101,81.0
IND04319,102,85.8
IND04319,103,19.4
IND04320,101,62.0
IND04320,102,33.5
IND04320,103,82.4
IND04321,101,64.7
IND04321,102,82.3
IND04321,103,68.9
IND04322,101,44.7
IND04322,102,50.5
IND04322,103,63.0
IND04323,101,73.5
IND04323,102,65.9
IND04323,103,67.7
IND04324,101,59.6
IND04324,102,81.9
IND04324,103,67.2
IND04325,101,65.7
IND04325,102,69.4
IND04325,103,58.8
IND04326,101,59.7
IND04326,102,72.2
IND04326,103,76.6
IND04327,101,78.2
IND04327,102,62.1
IND04327,103,66.8
IND04328,101,55.9
IND04328,102,76.8
IND04328,103,50.8
IND04329,101,68.3
IND04329,102,78.2
IND04329,103,66.9
IND04330,101,69.5
IND04330,102,60.9
IND04330,103,37.2
IND04331,101,54.9
IND04331,102,65.7
IND04331,103,54.7
IND04332,101,72.3
IND04332,102,43.0
IND04332,103,35.9
IND04333,101,75.4
IND04333,102,60.3
IND04333,103,70.2
IND04334,101,57.2
IND04334,102,73.5
IND04334,103,85.4
IND04335,101,86.4
IND04335,102,55.3
IND04335,103,58.7
IND04336,101,67.6
IND04336,102,93.1
IND04336,103,47.7
IND04337,101,47.8
IND04337,102,78.0
IND04337,103,55.0
IND04338,101,74.9
IND04338,102,56.2
IND04338,103,70.3
IND04339,101,57.4
IND04339,102,49.9
IND04339,103,67.2
IND04340,101,46.8
IND04340,102,71.8
IND04340,103,61.5
IND04341,101,44.6
IND04341,102,69.5
IND04341,103,69.2
IND04342,101,29.7
IND04342,102,64.2
IND04342,103,65.1
IND04343,101,66.4
IND04343,102,37.7
IND04343,103,70.3
IND04344,101,72.7
IND04344,102,50.9
IND04344,103,44.0
IND04345,101,50.3
IND04345,102,66.9
IND04345,103,46.4
IND04346,101,44.7
IND04346,102,96.5
IND04346,103,64.9
IND04347,101,60.3
IND04347,102,54.9
IND04347,103,58.7
IND04348,101,92.0
IND04348,102,77.2
IND04348,103,100.0
IND04349,101,70.9
IND04349,102,50.7
IND04349,103,69.1
IND04350,101,73.2
IND04350,102,74.2
IND04350,103,58.4
IND04351,101,92.1
IND04351,102,46.0
IND04351,103,70.1
IND04352,101,60.6
IND04352,102,53.3
IND04352,103,68.7
IND04353,101,83.8
IND04353,102,71.1
IND04353,103,69.1
IND04354,101,34.7
IND04354,102,78.8
IND04354,103,58.9
IND04355,101,73.0
IND04355,102,78.8
IND04355,103,67.9
IND04356,101,35.0
IND04356,102,86.2
IND04356,103,92.1
IND04357,101,77.2
IND04357,102,54.1
IND04357,103,83.4
IND04358,101,60.8
IND04358,102,64.0
IND04358,103,83.0
IND04359,101,74.7
IND04359,102,29.7
IND04359,103,68.1
IND04360,101,82.8
IND04360,102,44.5
IND04360,103,79.7
IND04361,101,40.0
IND04361,102,61.8
IND04361,103,73.1
IND04362,101,61.2
IND04362,102,82.7
IND04362,103,43.8
IND04363,101,77.2
IND04363,102,65.8
IND04363,103,52.2
IND04364,101,71.6
IND04364,102,63.9
IND04364,103,87.2
IND04365,101,73.8
IND04365,102,71.2
IND04365,103,54.9
IND04366,101,67.2
IND04366,102,56.4
IND04366,103,64.1
IND04367,101,83.7
IND04367,102,60.7
IND04367,103,43.3
IND04368,101,72.4
IND04368,102,76.8
IND04368,103,88.8
IND04369,101,78.0
IND04369,102,60.9
IND04369,103,68.9
IND04370,101,70.8
IND04370,102,71.5
IND04370,103,27.9
IND04371,101,56.4
IND04371,102,72.2
IND04371,103,81.5
IND04372,101,55.5
IND04372,102,58.8
IND04372,103,61.4
IND04373,101,63.0
IND04373,102,77.8
IND04373,103,53.9
IND04374,101,78.0
IND04374,102,86.3
IND04374,103,59.1
IND04375,101,58.6
IND04375,102,67.4
IND04375,103,56.2
IND04376,101,63.7
IND04376,102,43.0
IND04376,103,77.8
IND04377,101,89.9
IND04377,102,54.9
IND04377,103,40.3
IND04378,101,78.8
IND04378,102,58.7
IND04378,103,55.0
IND04379,101,63.2
IND04379,102,46.7
IND04379,103,72.2
IND04380,101,46.0
IND04380,102,47.2
IND04380,103,47.0
IND04381,101,67.5
IND04381,102,37.8
IND04381,103,96.3
IND04382,101,59.4
IND04382,102,33.3
IND04382,103,49.1
IND04383,101,74.0
IND04383,102,85.2
IND04383,103,67.4
IND04384,101,66.3
IND04384,102,42.0
IND04384,103,87.3
IND04385,101,73.3
IND04385,102,69.8
IND04385,103,65.3
IND04386,101,73.0
IND04386,102,53.0
IND04386,103,79.1
IND04387,101,77.1
IND04387,102,63.5
IND04387,103,60.9
IND04388,101,32.6
IND04388,102,39.0
IND04388,103,73.2
IND04389,101,78.6
IND04389,102,81.1
IND04389,103,44.8
IND04390,101,99.4
IND04390,102,80.0
IND04390,103,56.4
